end_equity,compounded_return_pct,weeks,mean_week_pct,median_week_pct,weeks_ge5,weeks_ge10,max_weekly_dd_pct,executed_trades,wins,losses,flat,nonflat_win_rate,fresh_return_pct,fresh_max_dd_pct,assets_with_selected,beats_or_matches_return_baseline,fresh_not_regressed,losses_improved,drawdown_improved,promotion_eligible,variant,profit_factor,strict_nonregression,promotion_allowed,mre_trades,mre_wins,mre_losses,mre_net_pnl,mre_nonflat_win_rate,mre_avg_win_usd,mre_avg_loss_usd,mre_payoff_ratio,mre_avg_giveback_r
337.4231242104393,237.42312421043928,11,11.742009304999732,12.49921336356319,10,9,-4.637645574907678,1102,446,231,425,0.6587887740029542,7.261646557142409,-0.5196525640746019,33,True,False,True,True,False,hierarchical_gate_plus_baseline,3.0121644422095257,False,False,6,3,3,-0.28627621428571853,0.5,0.1017722142857127,-0.19719761904761887,0.5160925105345058,0.699136122036133
315.2587335632942,215.2587335632942,11,11.076796116766706,11.432815721026257,9,8,-4.457231534456296,1062,429,225,408,0.6559633027522935,4.274203610713978,-1.1578062224101404,32,True,False,True,True,False,hierarchical_gate_plus_mre_short_horizon,2.9316967380173637,False,False,20,15,5,15.5674291071433,0.75,1.159931226190506,-0.3663078571428585,3.166547491603866,1.1012176964719322
289.83106552472066,189.83106552472066,11,10.257093682369229,11.38466223923369,8,7,-2.201364831718422,973,408,215,350,0.6548956661316212,4.335869485714072,-1.333152259770698,32,True,False,True,True,False,hierarchical_gate_plus_mre_profit_lock,3.0121894767244255,False,False,80,53,27,15.739352377678177,0.6625,0.4661386863712946,-0.3320740000000163,1.4037193106695245,0.6545789674925263
285.1636063556126,185.16360635561261,11,10.098687865903516,11.17116150751074,7,7,-2.029520143988661,982,407,220,355,0.6491228070175439,7.261646557142409,-0.5196525640746019,32,True,False,True,True,False,hierarchical_gate_plus_mre_combined,2.8641659140804734,False,False,82,55,27,13.647961607142236,0.6707317073170732,0.4065709928571468,-0.32272011111114207,1.2598253993446575,0.625224374153271
261.29964248982714,161.29964248982716,11,9.2365755889753,10.57789862547336,6,6,-2.10182961989539,853,339,187,327,0.6444866920152091,7.261646557142409,-0.5196525640746019,32,True,False,True,True,False,hierarchical_gate_plus_mre_early_partial,2.911346277393364,False,False,41,28,13,9.720858357142593,0.6829268292682927,0.5165696862244971,-0.3648532967033325,1.4158284737784002,0.7615555296488071
