week_start,start_equity,end_equity,weekly_return_pct,campaigns_entered,campaigns_closed,max_drawdown_pct,ge5,ge10
2026-06-01,100.0,107.69331349285811,7.6933134928581115,141,141,-4.637645574907678,True,False
2026-06-08,107.69331349285811,112.22909339285783,4.21175628540813,63,63,-1.5378234246917422,False,False
2026-06-15,112.22909339285783,126.88595437142962,13.059769561949008,99,95,-0.7009756887910945,True,True
2026-06-22,126.88595437142962,143.4671367171449,13.067783922858522,99,99,-1.58447942098624,True,True
2026-06-29,143.4671367171449,159.58401123857328,11.233844133380778,100,99,-1.8577016575446414,True,True
2026-07-06,159.58401123857328,181.24953693143092,13.576250856652749,88,86,-0.9666594307474297,True,True
2026-07-13,181.24953693143092,202.19513934228792,11.556223958122992,96,96,-1.7782908739518044,True,True
2026-07-20,202.19513934228792,235.93350917136328,16.68604395675459,147,145,-1.0292963872622907,True,True
2026-07-27,235.93350917136328,261.032099799793,10.637993185698825,102,102,-0.9483926381822494,True,True
2026-08-03,261.032099799793,304.73348031693735,16.741764921119874,74,74,-0.9904173164574703,True,True
2026-08-10,304.73348031693735,345.3896887826546,13.341562739818702,107,107,-0.6232153303743937,True,True
