week_start,start_equity,end_equity,weekly_return_pct,campaigns_entered,campaigns_closed,max_drawdown_pct,ge5,ge10
2026-06-01,100.0,108.83335431071502,8.833354310715013,143,143,-4.2413162799430415,True,False
2026-06-08,108.83335431071502,113.24600025000053,4.05449778446374,70,70,-1.5320673220767356,False,False
2026-06-15,113.24600025000053,128.00530128214376,13.032955688996317,99,95,-0.6946290079416717,True,True
2026-06-22,128.00530128214376,144.08927495500149,12.56508403304808,98,98,-1.5855591043340445,True,True
2026-06-29,144.08927495500149,149.86521513357255,4.008584386572056,46,46,-2.0839743443698655,False,False
2026-07-06,149.86521513357255,169.79135040500154,13.29603754524966,87,86,-0.9112586050692317,True,True
2026-07-13,169.79135040500154,176.95381017900033,4.218389073951201,77,77,-2.2506467614407444,False,False
2026-07-20,176.95381017900033,206.3123542866468,16.59107768176813,147,145,-1.026540548177357,True,True
2026-07-27,206.3123542866468,228.32263616150448,10.66842649872386,98,98,-1.061909699370156,True,True
2026-08-03,228.32263616150448,264.7519825972199,15.955205777296232,72,72,-0.9962455161647288,True,True
2026-08-10,264.7519825972199,300.0212798550797,13.321636692525418,104,104,-0.6922039066675878,True,True
