week_start,start_equity,end_equity,weekly_return_pct,campaigns_entered,campaigns_closed,max_drawdown_pct,ge5,ge10
2026-02-16,100.0,103.65816668214303,3.658166682143027,86,86,-1.4594112529466519,False,False
2026-02-23,103.65816668214303,114.33176316830358,10.29691806038786,113,113,-0.9418883133804901,True,True
2026-03-02,114.33176316830358,123.75830459508882,8.24490164899212,84,84,-0.6345035970595214,True,False
2026-03-09,123.75830459508882,133.1577852361598,7.595030225910193,98,98,-1.3130681785192388,True,False
2026-03-16,133.1577852361598,143.19912301182873,7.5409318034693085,92,91,-1.4059380749136485,True,False
2026-03-23,143.19912301182873,151.75679085156065,5.9760616264563415,64,63,-1.037580039247199,True,False
2026-03-30,151.75679085156065,159.78409042504296,5.289581789676956,75,74,-1.3705878608733957,True,False
2026-04-06,159.78409042504296,175.89366480485108,10.082089109719817,63,62,-0.6976927398338884,True,True
2026-04-13,175.89366480485108,187.37796411735184,6.529114806518055,66,66,-0.7577928622057306,True,False
2026-04-20,187.37796411735184,207.91416444485196,10.959773431329744,76,74,-1.203356285542878,True,True
2026-04-27,207.91416444485196,229.9915473430666,10.618508343172817,72,72,-0.7400782539109918,True,True
2026-05-04,229.9915473430666,255.88085263369214,11.256633380533664,127,125,-0.36915642389322434,True,True
2026-05-11,255.88085263369214,286.5848638006553,11.999339087289052,137,137,-1.2341865789983864,True,True
2026-05-18,286.5848638006553,310.91069809886847,8.488178327217554,71,69,-1.0699019092930584,True,False
2026-05-25,310.91069809886847,343.7182420716366,10.55207947921286,73,72,-0.7567826803049904,True,True
2026-06-01,343.7182420716366,365.92969031985115,6.462109230613744,73,73,-1.4174424210877778,True,False
2026-06-08,365.92969031985115,402.8731361260994,10.095777080552493,65,65,-0.6953674038237434,True,True
2026-06-15,402.8731361260994,430.58355997520516,6.8782009432449165,58,57,-1.4817137518821744,True,False
2026-06-22,430.58355997520516,471.12164363056417,9.414684494153324,56,56,-0.6504445878091403,True,False
2026-06-29,471.12164363056417,499.28091559350923,5.977070326454048,82,82,-1.0732962222118836,True,False
2026-07-06,499.28091559350923,554.9997705667267,11.159820700733757,91,88,-0.7757562798581974,True,True
2026-07-13,554.9997705667267,603.6025662443715,8.757264102652695,87,87,-0.8511044098086118,True,False
2026-07-20,603.6025662443715,660.8312549145942,9.481187104008004,100,99,-1.0347349331517264,True,False
2026-07-27,660.8312549145942,731.1396095949179,10.63938095503827,86,86,-0.6606559521252775,True,True
2026-08-03,731.1396095949179,761.7234129279532,4.183031931477488,37,37,-2.0917840992832115,False,False
2026-08-10,761.7234129279532,864.3665805759937,13.475123109777499,98,98,-0.3485201545302963,True,True
