asset,directional_open_close_pct,open_60m_move_pct,gross_session_open_range_pct,close_60m_move_pct,executable_swing_opportunity_pct,captured_positive_move_pct,capture_ratio,missed_move_pct,raw_candidate_signals,precision_promoted_signals,selected_campaigns,miss_reasons
BNBUSD,100.79833658684478,18.876701715430354,215.5238431513892,16.99099147828972,1766.5256633202516,1.2415367096153684,0.0007028127218270089,1765.2841266106363,8942,61,33,PRECISION_FILTER_REMOVED_MOST_SIGNALS|OPEN_RISK_BUDGET|CONFIG_WEEKLY_LOSS_BREAKER|ADDON_PARENT_NOT_OPEN|FALSE_BREAK_OR_WRONG_DIRECTION|LOW_OPPORTUNITY_CAPTURE
XRPUSD,135.01738984066594,24.087474134893036,262.61562009583315,20.44731716506983,2254.9317775115865,0.0,0.0,2254.9317775115865,8316,61,1,PRECISION_FILTER_REMOVED_MOST_SIGNALS|MARGIN_BUDGET|OPEN_RISK_BUDGET|ADDON_PARENT_NOT_OPEN|FALSE_BREAK_OR_WRONG_DIRECTION|WINNER_GIVEBACK|LOW_OPPORTUNITY_CAPTURE
US100,73.84482220228698,14.780270329104269,72.32946973679023,11.619841093981885,820.9358384375543,0.9818941337629667,0.0011960668395617328,819.9539443037913,6456,113,40,PRECISION_FILTER_REMOVED_MOST_SIGNALS|LOT_BELOW_MIN|OPEN_RISK_BUDGET|ADDON_PARENT_NOT_OPEN|FALSE_BREAK_OR_WRONG_DIRECTION|WINNER_GIVEBACK|LOW_OPPORTUNITY_CAPTURE
US500,35.22681999712934,6.1911631012258574,36.99542182950097,5.626542354307973,423.9534834564972,1.1464820296870126,0.0027042637327560856,422.8070014268102,5431,43,29,PRECISION_FILTER_REMOVED_MOST_SIGNALS|OPEN_RISK_BUDGET|SAME_ASSET_NOT_PROTECTED_INDEPENDENT|FALSE_BREAK_OR_WRONG_DIRECTION|LOW_OPPORTUNITY_CAPTURE
US30,33.28036445692334,5.270820841807482,39.76023436405603,3.898369362957908,420.8164285532133,0.37420584619161973,0.0008892377312315421,420.4422227070217,5950,57,25,PRECISION_FILTER_REMOVED_MOST_SIGNALS|OPEN_RISK_BUDGET|LOT_BELOW_MIN|ADDON_PARENT_NOT_OPEN|FALSE_BREAK_OR_WRONG_DIRECTION|WINNER_GIVEBACK|LOW_OPPORTUNITY_CAPTURE
GER40,39.543856448893166,8.968364069878042,36.42163752922274,5.064205693747381,553.8121164514283,2.135371610239991,0.0038557690357561404,551.6767448411883,6151,129,69,PRECISION_FILTER_REMOVED_MOST_SIGNALS|OPEN_RISK_BUDGET|CONFIG_WEEKLY_LOSS_BREAKER|LOT_BELOW_MIN|FALSE_BREAK_OR_WRONG_DIRECTION|WINNER_GIVEBACK|LOW_OPPORTUNITY_CAPTURE
UK100,29.4946100776952,7.407974186395871,31.717597140769275,3.6543677562413754,455.909964375668,0.6197584578347184,0.0013593878315062223,455.29020591783325,6223,46,37,PRECISION_FILTER_REMOVED_MOST_SIGNALS|ASSET_WEEKLY_LOSS_BREAKER|CONFIG_WEEKLY_LOSS_BREAKER|SAME_ASSET_NOT_PROTECTED_INDEPENDENT|FALSE_BREAK_OR_WRONG_DIRECTION|WINNER_GIVEBACK|LOW_OPPORTUNITY_CAPTURE
JP225,97.09078141381087,42.59158867879226,93.23394105472264,22.459885260214598,1167.9980370413223,0.14218857910270682,0.00012173700177004353,1167.8558484622197,6685,117,4,PRECISION_FILTER_REMOVED_MOST_SIGNALS|LOT_BELOW_MIN|OPEN_RISK_BUDGET|SAME_ASSET_NOT_PROTECTED_INDEPENDENT|FALSE_BREAK_OR_WRONG_DIRECTION|LOW_OPPORTUNITY_CAPTURE
WTI,133.34368530623897,23.32705154130592,185.6008868904713,14.626792305381548,1682.8891860979243,1.7521689584770814,0.001041167162372583,1681.1370171394472,5219,96,37,PRECISION_FILTER_REMOVED_MOST_SIGNALS|ASSET_WEEKLY_LOSS_BREAKER|CONFIG_WEEKLY_LOSS_BREAKER|LOT_BELOW_MIN|FALSE_BREAK_OR_WRONG_DIRECTION|WINNER_GIVEBACK|LOW_OPPORTUNITY_CAPTURE
BRENT,136.0946837408441,16.473884235674483,190.9352042393298,17.109148781200325,1616.7293537079813,1.92212054191857,0.0011888944414290318,1614.8072331660628,5268,55,31,PRECISION_FILTER_REMOVED_MOST_SIGNALS|ADDON_PARENT_NOT_OPEN|LOT_BELOW_MIN|OPEN_RISK_BUDGET|FALSE_BREAK_OR_WRONG_DIRECTION|WINNER_GIVEBACK|LOW_OPPORTUNITY_CAPTURE
NATGAS,99.7767747385039,18.154121604432593,162.30453732627728,15.781009117070973,1304.246747798299,7.179032748371308,0.005504351657759733,1297.0677150499278,6325,115,70,PRECISION_FILTER_REMOVED_MOST_SIGNALS|OPEN_RISK_BUDGET|ADDON_PARENT_NOT_OPEN|SAME_ASSET_NOT_PROTECTED_INDEPENDENT|FALSE_BREAK_OR_WRONG_DIRECTION|WINNER_GIVEBACK|LOW_OPPORTUNITY_CAPTURE
V75,233.10991597019293,50.62649619016401,389.80509441800467,44.25505367635991,3960.876657400036,2.7321890606630928,0.0006897940271779461,3958.144468339373,8660,36,21,PRECISION_FILTER_REMOVED_MOST_SIGNALS|ASSET_WEEKLY_LOSS_BREAKER|OPEN_RISK_BUDGET|LOT_BELOW_MIN|FALSE_BREAK_OR_WRONG_DIRECTION|WINNER_GIVEBACK|LOW_OPPORTUNITY_CAPTURE
V50,146.70873939596876,34.132878870210675,262.3585680329384,35.5226879260583,2644.9467741385124,0.6435660169581257,0.00024331908046344033,2644.3032081215542,8499,15,12,PRECISION_FILTER_REMOVED_MOST_SIGNALS|SAME_ASSET_NOT_PROTECTED_INDEPENDENT|OPEN_RISK_BUDGET|CONFIG_WEEKLY_LOSS_BREAKER|LOW_OPPORTUNITY_CAPTURE
V100,305.22402138965356,58.04442899532278,529.6061876845678,71.83150140908812,5333.956220711252,2.146513171717096,0.00040242422001560244,5331.809707539535,8649,27,15,PRECISION_FILTER_REMOVED_MOST_SIGNALS|OPEN_RISK_BUDGET|FALSE_BREAK_OR_WRONG_DIRECTION|WINNER_GIVEBACK|LOW_OPPORTUNITY_CAPTURE
V25,76.82307598825712,15.867281171406919,131.3525120493073,18.72718078624241,1327.9815785485462,0.34428479617445845,0.00025925419579295216,1327.6372937523718,8430,25,17,PRECISION_FILTER_REMOVED_MOST_SIGNALS|ASSET_WEEKLY_LOSS_BREAKER|CONFIG_WEEKLY_LOSS_BREAKER|FALSE_BREAK_OR_WRONG_DIRECTION|WINNER_GIVEBACK|LOW_OPPORTUNITY_CAPTURE
V10,35.16702817390601,5.625497156301611,55.05910562735852,7.101259307428501,527.8161448825589,0.1778919731135831,0.00033703397449724606,527.6382529094453,8365,21,13,PRECISION_FILTER_REMOVED_MOST_SIGNALS|OPEN_RISK_BUDGET|FALSE_BREAK_OR_WRONG_DIRECTION|WINNER_GIVEBACK|LOW_OPPORTUNITY_CAPTURE
