week_start,start_equity,end_equity,weekly_return_pct,campaigns_entered,campaigns_closed,max_drawdown_pct,ge5,ge10
2026-02-16,100.0,105.59915813928839,5.599158139288396,104,104,-2.0184383850767262,True,False
2026-02-23,105.59915813928839,118.10575427714474,11.84346197283106,138,138,-1.2506876028743341,True,True
2026-03-02,118.10575427714474,131.65936902362603,11.475829293360796,102,102,-2.347524315141003,True,True
2026-03-09,131.65936902362603,148.27500541795445,12.620170153896737,136,136,-1.2216144759779723,True,True
2026-03-16,148.27500541795445,166.7258894374393,12.443691347355458,126,125,-0.7738576708385625,True,True
2026-03-23,166.7258894374393,185.68129331824426,11.369202434465109,94,93,-0.9200363629239261,True,True
2026-03-30,185.68129331824426,193.16998203964982,4.033087333450713,63,63,-1.8453109035096893,False,False
2026-04-06,193.16998203964982,217.67546562902308,12.685968767312561,83,82,-1.635109598763207,True,True
2026-04-13,217.67546562902308,240.47360403705585,10.473453378014996,74,74,-1.236469379695615,True,True
2026-04-20,240.47360403705585,274.7065008612521,14.2356151567143,102,100,-1.4151111746713463,True,True
2026-04-27,274.7065008612521,310.31457802151664,12.962225884217183,92,92,-1.5575928747641243,True,True
2026-05-04,310.31457802151664,354.0894609827627,14.106615048620363,127,125,-0.7347627334585827,True,True
2026-05-11,354.0894609827627,368.73083396579887,4.1349361097615,51,51,-1.8789137243809595,False,False
2026-05-18,368.73083396579887,415.61164135463446,12.714100115962633,105,104,-1.8551665827935326,True,True
2026-05-25,415.61164135463446,470.2655665628336,13.150239254622775,97,95,-0.5768999868567937,True,True
2026-06-01,470.2655665628336,489.37114569730255,4.062721256440582,77,77,-2.6065436400701913,False,False
2026-06-08,489.37114569730255,552.9946018737261,13.001064066776301,116,116,-1.1260889014940267,True,True
2026-06-15,552.9946018737261,618.2520332542617,11.80073569604878,91,90,-2.1318007973223363,True,True
2026-06-22,618.2520332542617,680.9131320466713,10.135203027571716,64,64,-1.3437539541482302,True,True
2026-06-29,680.9131320466713,758.1455676002297,11.34247996090414,81,81,-1.1826135330964993,True,True
2026-07-06,758.1455676002297,876.6557358891905,15.6315849295384,121,118,-0.9804729780294563,True,True
2026-07-13,876.6557358891905,952.8405401490099,8.690390211448884,102,102,-2.5077134908642384,True,False
2026-07-20,952.8405401490099,1124.2883864369485,17.993340864897146,147,145,-0.7659015208967612,True,True
2026-07-27,1124.2883864369485,1273.1186120441942,13.237726850395815,131,131,-1.02593678922831,True,True
2026-08-03,1273.1186120441942,1429.9650186019824,12.319858108581606,116,115,-0.8454276132156324,True,True
2026-08-10,1429.9650186019824,1679.446783649415,17.446704066323292,129,129,-0.5487427311427484,True,True
