week_start,start_equity,end_equity,weekly_return_pct,campaigns_entered,campaigns_closed,max_drawdown_pct,ge5,ge10
2026-02-16,100.0,104.93954559285734,4.939545592857342,85,85,-1.9280777141849836,False,False
2026-02-23,104.93954559285734,109.30453230714302,4.159525076676895,56,56,-1.3518940076941988,False,False
2026-03-02,109.30453230714302,119.03085494642826,8.898370848845062,77,77,-0.9324815265340569,True,False
2026-03-09,119.03085494642826,131.74316589017823,10.679845111984921,124,124,-1.6207383782298912,True,True
2026-03-16,131.74316589017823,145.14769963731982,10.174746945367685,110,109,-1.324217565721042,True,True
2026-03-23,145.14769963731982,161.01723815874777,10.933372393142381,64,63,-1.4479843434457296,True,True
2026-03-30,161.01723815874777,172.8502113844618,7.348885970859742,70,69,-1.5842425324135379,True,False
2026-04-06,172.8502113844618,180.12871933124737,4.210875930372082,28,28,-1.028272954942322,False,False
2026-04-13,180.12871933124737,196.14445461696135,8.891272499562874,65,65,-0.9826287092888242,True,False
2026-04-20,196.14445461696135,222.8214263741045,13.600675996290068,76,74,-1.8459569249244079,True,True
2026-04-27,222.8214263741045,251.29970312589012,12.78076225217777,76,76,-1.9871548200449562,True,True
2026-05-04,251.29970312589012,281.1773089916051,11.889232455936337,117,115,-0.8468073993133651,True,True
2026-05-11,281.1773089916051,314.78428364160436,11.952235680227897,105,105,-2.3539005853497996,True,True
2026-05-18,314.78428364160436,327.84308179874864,4.148491152757905,33,33,-1.7412425515437313,False,False
2026-05-25,327.84308179874864,371.7533768380348,13.393692738113394,102,100,-1.4174036657557787,True,True
2026-06-01,371.7533768380348,379.8715946505335,2.1837643766812853,82,82,-2.9365886847400047,False,False
2026-06-08,379.8715946505335,422.7419426862476,11.285484000232525,72,72,-1.2370911139556018,True,True
2026-06-15,422.7419426862476,474.87857547910335,12.332969012149974,89,86,-1.7821371231993344,True,True
2026-06-22,474.87857547910335,523.651391561251,10.27058675640209,78,78,-1.4668411348491839,True,True
2026-06-29,523.651391561251,566.4085461898221,8.165194501076755,82,82,-2.898823363201586,True,False
2026-07-06,566.4085461898221,652.1060866898292,15.129987193252381,110,108,-1.1913393097423786,True,True
2026-07-13,652.1060866898292,703.6509775592602,7.904371991232173,79,79,-1.299152160651107,True,False
2026-07-20,703.6509775592602,804.9304763606926,14.393428280699405,106,105,-1.4903295676221728,True,True
2026-07-27,804.9304763606926,889.8658288481913,10.551886775552877,99,98,-1.1822687416548128,True,True
2026-08-03,889.8658288481913,1003.7798388803371,12.801256811893968,89,89,-0.5476143690032131,True,True
2026-08-10,1003.7798388803371,1168.8571199760636,16.44556651783935,106,106,-0.4996983821543233,True,True
