end_equity,compounded_return_pct,weeks,mean_week_pct,median_week_pct,weeks_ge5,weeks_ge10,max_weekly_dd_pct,executed_trades,wins,losses,flat,nonflat_win_rate,fresh_return_pct,fresh_max_dd_pct,assets_with_selected,beats_or_matches_return_baseline,fresh_not_regressed,losses_improved,drawdown_improved,promotion_eligible,variant
337.4231242104393,237.42312421043928,11,11.742009304999732,12.49921336356319,10,9,-4.637645574907678,1102,446,231,425,0.6587887740029542,7.261646557142409,-0.5196525640746019,33,True,False,True,True,False,variant_hierarchical_combined
337.4231242104393,237.42312421043928,11,11.742009304999732,12.49921336356319,10,9,-4.637645574907678,1102,446,231,425,0.6587887740029542,7.261646557142409,-0.5196525640746019,33,True,False,True,True,False,variant_hierarchical_gate
254.4465598357797,154.44655983577974,11,9.004861168026705,10.760554729262605,8,6,-7.083721208160998,1393,545,374,474,0.5930359085963003,7.826996335713843,-0.9205380450303946,33,True,True,False,False,False,variant_baseline
234.50819150411004,134.50819150411007,11,8.192164649225731,9.397688611857614,6,5,-5.870337346350995,1260,483,340,437,0.5868772782503038,8.602371374999596,-0.5156969389165988,33,False,True,True,True,False,variant_hierarchical_risk
222.3961059517128,122.39610595171283,11,7.6742282697108815,6.564744190254634,6,5,-6.834560843852566,1268,488,355,425,0.5788849347568209,7.826996335713843,-0.9205380450303946,33,False,True,True,True,False,variant_hierarchical_soft
