end_equity,compounded_return_pct,weeks,mean_week_pct,median_week_pct,weeks_ge5,weeks_ge10,max_weekly_dd_pct,executed_trades,wins,losses,flat,nonflat_win_rate,fresh_return_pct,fresh_max_dd_pct,assets_with_selected,beats_or_matches_return_baseline,fresh_not_regressed,losses_improved,drawdown_improved,promotion_eligible,variant
284.69161890069796,184.69161890069796,11,10.097845395146765,11.952388960301906,10,8,-5.431365966101542,1292,550,308,434,0.6410256410256411,7.658861567856556,-0.5220515861933284,32,True,False,True,True,False,variant_high_confidence_gate
254.4465598357797,154.44655983577974,11,9.004861168026705,10.760554729262605,8,6,-7.083721208160998,1393,545,374,474,0.5930359085963003,7.826996335713843,-0.9205380450303946,33,True,True,False,False,False,variant_baseline
243.735084285443,143.735084285443,11,8.566430924973348,11.244935079102515,8,6,-5.431365966101542,1135,474,280,381,0.6286472148541115,7.658861567856556,-0.5220515861933284,32,False,False,True,True,False,variant_strategy_only_gate
222.3961059517128,122.39610595171283,11,7.6742282697108815,6.564744190254634,6,5,-6.834560843852566,1268,488,355,425,0.5788849347568209,7.826996335713843,-0.9205380450303946,33,False,True,True,True,False,variant_high_confidence_rank
